id,liking,sweetness,sour,umami,intensity,Soluble solids,citric,malic acid,glucose,fructose,glutamic acid,1-nitro-2-phenylethane,1-nitro-3-methylbutane,1-octen-3-one,1-pentanol,1-penten-3-ol,1-penten-3-one,"2,5-dimethyl-4-hydroxy-3(2H)-furanone",2-butylacetate,2-ethylfuran,2-isobutylthiazole,2-methyl-1-butanol,2-methyl-2-butenal,2-methylbutyl acetate,2-methylbutyraldehyde,2-phenyl ethanol,3-methyl-1-butanol,3-methyl-1-pentanol,3-methyl-2-butenal,3-pentanone,4-carene,6-methyl-5-hepten-2-ol,6-methyl-5-hepten-2-one,b-cyclocitral,b-damascenone,benzaldehyde,benzothiazole,benzyl alcohol,benzyl cyanide,b-ionone,butyl acetate,cis-2-penten-1-ol,cis-3-hexen-1-ol,cis-3-hexenal,cis-3-hexenyl acetate,cis-4-decenal,eugenol,geranial,geranylacetone,guaiacol,heptaldehyde,hexanal,hexyl acetate,hexyl alcohol,isobutyl acetate,isopentyl acetate,isovaleraldehyde,isovaleric acid,isovaleronitrile,methional,methylsalicylate,neral,nonyl aldehyde,p-anisaldehyde,phenylacetaldehyde,prenyl acetate,propyl acetate,salicylaldehyde,"trans,trans-2,4-decadienal",trans-2-heptenal,trans-2-hexenal,trans-2-pentenal,trans-3-hexen-1-ol
Thessaloniki,18.23,17.82022472,10.4494382,9.370786517,22.82022472,6.366666667,2.490332214,0.448351648,21.19506173,23.19423755,9.009766713,0.568699566,88.06442423,0.038250617,3.088450418,5.813927717,1.25650592,0.11541204,0.03415199,0.14760647,9.640335784,15.11455109,5.908958055,0.723154663,3.504037188,0.021749594,98.11848614,1.324745237,0.564114191,7.620751828,0.015953571,0.12900152,5.35449657,0.131477214,0.003959548,4.146832527,0.044791739,0.339235696,0.058952295,0.04108653,0.089110959,1.582707183,30.05238321,61.94591547,1.653418849,1.490155058,0.840204301,0.174957604,1.307376579,2.005226463,29.07513456,138.3156169,0.222352118,13.29955837,0.611276278,0.548031862,59.18147153,0.174773283,38.58932347,0.108497835,0.35961041,0.16418352,0.18768513,0.004689146,0.090285242,0.014823469,0.135635825,0.874408233,0.005608264,0.19933518,2.371081569,0.906137643,3.368197527
Thessaloniki,16.31,20.05882353,9.623529412,9.282352941,22.92941176,5.766666667,2.496703297,0.379487179,19.82222222,23.11794872,1.468544601,0.258976976,103.9692313,0.029260682,3.490683726,5.5227699,1.099797202,0.122663635,0.003802532,0.079215111,6.672460262,12.3089106,3.914617897,0.137466732,1.739576719,0.038966918,108.5019408,0.532079706,0.526797553,4.745340325,0.010598152,0.064303113,3.061765831,0.100900073,0.006198362,2.157567781,0.052073367,0.212598873,0.030245537,0.05235368,0.061007457,1.40788751,38.49510163,50.64426076,0.840695006,0.861851299,0.799470135,0.11875848,0.690485633,1.462244073,27.01441935,124.7152559,0.121151551,22.34005799,0.433733198,0.071805781,29.63326601,0.111965426,58.1583376,0.066295255,0.238608335,0.10861614,0.146784777,0.002947038,0.033345561,0.006904366,0.115270602,0.413537804,0.005917918,0.196775088,2.872818234,1.15128194,2.621901217
Three Sisters,15.99,18.625,14.7875,14.3125,31.2875,4.7,3.79858156,0.923076923,13.96959064,16.20363636,1.333333333,1.635084147,17.58666171,0.032102261,4.062526635,4.1646841,1.075936427,0.443430801,0.024920081,0.058323573,9.020397396,23.13641352,20.56431982,2.53933573,5.172458014,0.665346656,28.82563275,0.189929082,0.791734981,5.819210285,0.012866479,0.279338787,5.290640401,0.095529652,0.003348879,4.09798006,0.040353013,1.043573934,0.282184454,0.063146959,0.199848406,0.903086359,49.30000803,52.63226401,1.891631249,1.016076038,0.354140698,0.229609675,2.035566243,0.464681112,2.852735489,85.30851651,0.569235038,32.87456456,2.135944164,0.253327007,6.839781052,0.043691334,14.93519457,0.149572135,0.834344376,0.186065004,0.258833339,0.016299999,0.236864501,0.008253794,0.76330177,0.925074505,0.021364209,0.598551741,5.728784966,1.263325802,1.293661721
Three Sisters,15.45,13.7,13.31,11.39,21.36,5,3.045614035,1.104761905,15.60533333,17.9047619,1.907986148,1.656798718,8.468586121,0.066602313,4.969624128,4.146195347,1.060390202,0.483219709,0.04830025,0.06163052,9.115212511,12.03891702,15.88908444,1.190991551,4.366998084,1.754495852,64.12796936,0.344686853,0.301152544,4.399987274,0.014280187,0.239185335,3.650960067,0.079780907,0.003948687,3.321657351,0.060046166,0.628646169,0.410337598,0.045040025,0.185245922,0.811240515,49.39480326,38.60079185,2.138992478,1.050178964,0.158497589,0.143691411,1.539754975,0.591047471,1.500307782,69.10493348,0.584222386,30.20876746,1.535331826,0.556368204,11.67443633,0.027922634,10.69167559,0.110938253,0.825819077,0.305140503,0.257415097,0.007076235,0.36436976,0.010274249,0.952148988,0.446942075,0.026900469,0.50674093,3.742401992,1.413238738,1.546657591
Tigerella Orange,7.35,11.4375,16.2875,10.4125,22.45,3.666666667,3.075177305,1.15018315,10.59181287,13.08121212,0.695506792,0.02619704,3.122873444,0.031053671,3.098891871,3.272612328,0.767657145,0.270082914,0.129158002,0.220535569,1.351692661,9.533856397,7.986336517,1.521006081,3.079966718,0.00590072,17.12998689,0.186748529,0.196023805,3.86503097,0.012426887,0.12783159,1.683310174,0.079017121,0.002994836,0.535888679,0.009084837,0.118538505,0.010369968,0.049955593,0.237305678,0.891010961,62.92672333,88.7239687,2.465520601,0.862698655,1.73293233,0.083114036,0.758542819,0.755851439,0.869745742,86.11916703,0.490478457,22.59414348,1.089123045,0.387262977,3.375585198,0.053116969,1.921090013,0.037155721,0.378111234,0.133328976,0.198984963,0.006759186,0.135832375,0.006288714,0.410910369,2.001896494,0.006898976,0.259168124,6.706710261,1.038933709,0.737115457
Tommy Toe,23.6,19.92045455,13.26136364,11.43181818,30.75,6.12,3.60967033,0.614505495,18.57716475,21.55487179,2.627217071,0.326442848,20.33601423,0.083236662,3.513001948,5.877896404,2.556950758,0.287694199,0.055976485,0.086317151,3.698483703,18.29941272,6.525388244,0.701570802,3.344555385,0.125685621,64.60709659,0.768118154,0.425053725,8.620480538,0.024212669,0.150965963,3.99992791,0.150678405,0.003306097,7.72016038,0.052332271,0.356779065,0.136638971,0.093970521,0.083311665,1.578905429,42.77530635,157.3857992,1.257341921,0.901222756,0.311836856,0.150196272,1.321295141,0.603931554,3.47575276,128.8134664,0.237454844,12.42792739,0.566200269,0.244162174,25.86490619,0.220802121,25.89507606,0.305601293,1.460903863,0.176791022,0.300120417,0.009062497,0.253696665,0.019296581,0.179051058,0.408848881,0.004043323,0.580180718,6.125289557,1.92724811,2.445858066
Valencia,15.47,12.04,13.14,11.03,19.61,4.966666667,3.180350877,0.259340659,16.56010884,18.40544218,1.971272513,1.360492217,12.91169185,0.048966418,3.194285278,4.697796351,1.630644035,0.328723223,0.472699631,0.08760636,7.295417284,12.18972465,6.417058937,0.785764332,2.989756803,0.745129828,26.73108855,0.532836675,0.29670869,5.557940862,0.014043255,0.267494101,7.686961872,0.047694476,0.005280655,5.470931161,0.035550753,0.760015147,0.278687275,0.025427478,0.163309117,1.08031272,38.93799255,59.63264108,1.319423086,0.999269284,0.662692458,0.164031843,8.116545919,1.427798568,1.269654102,73.47600236,0.240167218,17.28944166,0.689766424,0.131391948,10.10008735,0.044018209,7.574773331,0.098934413,2.16610282,0.176200062,0.088631293,0.007113824,0.27676959,0.011521047,0.223428627,1.063897668,0.023094101,0.259623797,3.084890505,1.060524701,1.353304627
W55x8059BC1-F4-18-168-315,15.7083,19.4479,16.625,14.0313,28.5521,4.96667,4.66133,0.48426,15.16478,17.95918,1.49165,0.26983,15.36028,0.02908,3.84791,5.9825,1.70043,0.26617,0.12147,0.26339,4.07795,21.62898,28.02342,4.4139,8.5746,0.00704,74.32593,0.32064,0.4476,10.3393,0.01589,0.14284,2.90516,0.038256,0.004684,6.65234,0.20029,0.20351,0.06566,0.01449,0.60191,1.25989,29.91666,50.74639,3.09685,1.15857,0.39949,0.11367,0.92428,0.86073,1.90369,52.21104,0.51443,7.60414,3.14415,1.67514,46.99338,0.06055,7.74197,0.0141,0.4733,0.1883,0.15149,0.00327,0.27918,0.04746,1.34129,0.96407,0.01149,0.23274,1.06983,1.16519,0.6963
"Watermelon Beefsteak, chilled",4.423529412,16.05882353,10.36470588,11.30588235,21.67058824,4.466666667,2.405228758,0.778378378,13.52082051,17.5537415,1.075876504,1.176720536,1.454598753,0.043215155,4.496453448,3.305709377,1.192093193,0.34600737,0.03297152,0.037016165,1.92804965,3.463322941,5.207056327,0.231342598,2.005047282,0.082764226,5.976469817,0.226811069,0.187594907,5.01879336,0.007588008,0.129223805,0.821125973,0.063737931,0.00328793,3.052540023,0.070125522,0.245228418,0.210126053,0.052055577,0.070067515,0.612123743,30.15523605,21.39781605,1.409062121,1.694855315,0.005134954,0.033547499,0.200461811,0.043156687,0.79196016,18.01662427,0.106591948,8.026017271,0.330999495,0.019685273,1.258100174,0.016555744,1.702591552,0.034200888,0.38750069,0.041990205,0.089707152,0.003717014,0.049155328,0.01176625,0.191710759,0.201134453,0.01705602,0.239918552,2.891159789,0.735346261,0.397498116
"Watermelon Beefsteak, unchilled",7.487804878,16.84146341,12.19512195,8.597560976,21.62195122,4.566666667,2.405498282,0.963205829,15.82933333,17.5,3.981144781,0.823564069,0.789152411,0.036834707,3.375373687,2.798812655,1.062359484,0.26390734,0.083620736,0.041851728,1.065157922,2.599727258,3.191238395,0.252571658,2.430054569,0.403254002,3.009949731,0.154523307,0.158282011,4.107644234,0.020864987,0.071466122,0.383317167,0.055362783,0.00526499,3.036415483,0.091062559,0.201650696,0.299657113,0.052078215,0.113724964,0.550362989,28.19265444,21.54154873,1.183957659,0.937648174,0.010124029,0.019354675,0.102042781,0.048237086,0.47090322,21.99942786,0.188592365,8.602133987,0.325318914,0.012830559,0.70926821,0.017511496,1.621438376,0.037459494,0.015932823,0.027377698,0.044783824,0.001385481,0.13557905,0.008194087,0.283269511,0.285059258,0.019831085,0.198719658,2.658325933,0.765046673,0.312708575
Wisconsin 55,16.67,11.8452381,12.88095238,10.4047619,22.38095238,4.233333333,4.368427614,0.407326007,11.47866473,14.90401891,2.154587521,0.924619232,27.75353057,0.039794016,4.598547485,4.81732731,0.694844391,0.058728823,0.176303775,0.128803606,4.56403519,42.94811735,21.77396929,4.004034376,5.990531053,0.917934995,94.88179959,2.786537023,0.669510354,4.474617431,0.017444747,0.110037932,4.540579996,0.081515149,0.063566979,2.591387493,0.104651871,0.614986034,0.090071331,0.048805115,0.521345304,2.499090683,58.55549029,72.4819617,2.433390473,1.308616615,1.394356533,0.201417476,1.899684141,1.576776458,6.040193666,75.76385033,0.583778273,17.36382509,3.676547851,0.992372738,18.24476284,0.042238242,12.73112589,0.373891261,0.872918007,0.26953382,0.195686773,0.00596846,0.394938835,0.054877123,0.936414306,1.322737262,0.004140312,0.231207608,5.231308908,1.141347568,2.503690809
Wisconsin 55,16.08,15.01,13.57,11.96,23.07,4.8,4.512592593,0.351648352,14.1477391,16.70748299,1.684393692,1.265137652,22.02705431,0.10020898,10.6480814,5.3974379,1.325201047,1.315859589,0.133277823,0.088419457,8.812312951,18.60706401,8.845756871,1.738689213,3.476223164,1.118745876,135.8281631,0.811803316,0.513279244,5.151720296,0.016756695,0.189191889,4.37825071,0.100738922,0.003952786,4.166295908,0.052627994,1.090061794,0.149221238,0.10521044,0.239098561,1.818998192,88.1173278,47.34741581,3.303472083,1.927148088,1.161762799,0.282798802,2.495402515,3.188993815,5.954452606,47.92669389,0.632860199,32.23280294,2.015569055,1.535937526,12.96457474,0.160117007,14.59978858,0.131368776,1.628759902,0.335446511,0.135252397,0.015468944,0.312767382,0.013343498,0.740434335,0.890575638,0.073589821,0.934250712,15.65397243,2.70036024,2.722811718
Wisconsin 55,10.93421053,11.55263158,15.26315789,10,23.53947368,3.866666667,5.224242424,0.354121864,6.212345679,9.723076923,2.210752688,0.204688785,72.27619814,0.024202882,3.032329145,6.875782084,0.79127048,0.084692615,0.102740844,0.255965179,8.086109789,27.00562994,21.81903872,3.355731044,6.525399594,0.010822978,113.5019144,2.418923591,0.410720889,8.025495315,0.029203664,0.041093848,2.624541437,0.141836116,0.005252222,1.557501116,0.061129821,0.361588345,0.015934069,0.024233395,0.480465316,2.40211559,32.94261293,93.61328635,1.638989171,0.550740906,0.980225519,0.080941904,0.78417368,1.495788301,0.491652877,82.8719708,0.299083227,6.200227976,2.62006506,1.766712492,52.79965426,0.024962239,24.17046439,0.136635795,0.362907898,0.137939439,0.239122451,0.002274243,0.080020572,0.030491982,0.70553554,1.319389202,0.00320275,0.111583488,1.708290361,0.864034887,2.823160112
Wisconsin 55,10.56521739,13.16304348,15.42391304,11.85869565,19.89130435,4.933333333,4.353684211,0.35009311,11.52443513,15.83267974,2.179555983,0.202971683,65.90829003,0.052538434,2.74770478,7.770965831,2.349398324,0.175613582,0.053400041,0.186437069,11.2020866,18.96669791,15.80596363,2.757788755,5.782560711,0.021744961,133.6478675,0.918113916,0.693844227,9.861187647,0.026701877,0.067437344,3.321389055,0.118615472,0.00377504,2.173846402,0.038635598,0.070976954,0.03974088,0.052931388,0.261148449,2.003646512,38.47728739,105.52686,2.692228179,1.196502531,0.345264765,0.1171089,1.060992547,2.296133781,7.577209973,143.7492193,0.567735871,10.38526315,2.118802427,2.589860692,87.5384147,0.004261589,27.26512711,0.045577608,1.342295564,0.120502881,0.265093856,0.031401806,0.135161811,0.009352515,0.619224855,0.938843116,0.008648879,0.235694959,4.534577519,1.80979859,1.798513336
Wisconsin 55,17.1563,22.9479,16.6458,14.4375,29.875,5.06667,4.816,0.55045,15.43648,18.62313,1.69239,0.30359,26.86604,0.02798,5.29435,9.46172,3.2103,0.34414,0.27329,0.25964,6.78696,45.45088,45.69687,7.67211,10.98249,0.01369,179.66021,0.50147,0.86358,13.99574,0.01487,0.16237,3.92499,0.086089,0.00776,5.35045,0.15893,0.20909,0.0887,0.03441,0.84526,1.76022,27.05918,59.97789,2.91604,1.21113,0.56183,0.12582,1.27268,1.12665,3.12809,55.93692,0.35042,5.00437,5.23359,3.4049,88.6421,0.08003,14.8998,0.01375,0.3784,0.10502,0.15769,0.00597,0.34975,0.0561,2.16458,0.74267,0.01649,0.24519,1.87896,2.18231,1.20036
Wisconsin 55 X FD,9.921052632,10.14473684,15.76315789,10.28947368,21.03947368,3.866666667,4.175757576,0.365591398,7.377777778,9.733333333,2.013104393,0.275950949,16.41753681,0.021946868,2.79214037,5.819142196,0.490957483,0.075031128,0.287845734,0.208300887,3.942252772,26.46759618,27.77595576,4.890321343,6.8768023,0.085589979,42.19227862,0.913979384,0.36724086,6.134835979,0.025230869,0.047850897,2.601674691,0.143825611,0.0193766,1.030028416,0.064296826,0.11502247,0.033703515,0.032710874,0.679371338,1.447709024,33.25171683,80.48204729,2.154463312,0.475865904,0.723142073,0.068783733,0.656695097,1.919445224,0.372163501,74.70698101,0.489250765,9.25811449,4.618585516,0.869381425,18.04548466,0.039317905,6.719637266,0.117269506,0.512444475,0.184409279,0.112790485,0.004005111,0.170232531,0.127103463,1.118295054,1.563549841,0.003567467,0.133729486,1.401375918,0.61993333,1.291749659
Wisconsin 55 X FL 8059,16,17.87804878,12.09756098,10.12195122,23.06097561,4.2,3.615120275,0.303096539,14.19733333,16.07777778,5.158249158,0.914000245,6.394490441,0.049394143,4.395961317,2.973408484,0.604991371,0.320743069,0.153193102,0.104017263,5.525776283,7.643651226,5.963079248,0.629148465,3.107136383,0.207112803,14.19566298,0.293641831,0.257047768,4.829875199,0.009658273,0.063018114,4.425923795,0.062963342,0.005204426,4.261816287,0.078205758,0.684567946,0.132563485,0.027348919,0.169863039,0.556866462,40.0214157,30.14402616,1.827009002,1.313237496,0.76225066,0.150502661,1.951226857,0.402332951,1.234520534,49.98155872,0.385409934,19.86095812,0.639968295,0.078517893,4.467646217,0.025091422,6.763413073,0.074244475,0.327443634,0.118337067,0.086659702,0.00115777,0.263966496,0.010043299,0.303933461,0.626358981,0.016439914,0.311126169,5.988514498,0.781957184,0.829737791
Wisconsin 55 X FL 8059,13.29347826,16.51086957,13.45652174,11.01086957,23.19565217,4.766666667,4.536140351,0.31433892,10.52914046,14.49411765,2.67104543,0.263134398,48.61013674,0.061677829,1.702638909,5.581938542,1.837503353,0.108318064,0.059039703,0.265666907,10.47955418,10.39874795,8.799981,1.809739253,6.049453088,0.011487978,44.15290835,0.864308626,0.475769164,9.284029234,0.027804593,0.061303615,5.697211544,0.09525226,0.00352953,2.980233268,0.07042627,1.351932177,0.035997536,0.048054452,0.208380695,2.165436805,32.01866229,180.8912373,2.049730378,0.735695358,0.282888844,0.166047104,2.111918107,1.433014056,9.465720898,152.6446701,0.401365626,6.230011023,1.023099474,1.100402578,50.60078813,0.003629078,18.43853584,0.057481124,1.693198905,0.144649054,0.286584191,0.038036966,0.224651563,0.00957423,0.240860629,0.814322673,0.002971141,0.209604205,5.906837738,1.575542947,1.313861088
Wisconsin 55 X FL8735,11.98913043,14.82608696,14.27173913,11.93478261,23.05434783,4.2,3.694035088,0.341154562,9.590123457,13.50065359,1.875469048,0.223613937,31.81947756,0.048776038,1.365249936,4.606297723,1.32179583,0.081908542,0.076687502,0.304449652,7.602215243,11.16393968,12.22787858,2.135491645,5.593692688,0.007160105,31.98827248,0.618290829,0.351981639,6.011314018,0.031770942,0.060666993,6.080788711,0.093001443,0.001547645,1.776302934,0.057073938,0.073217658,0.036904239,0.028035832,0.201562412,1.556591025,34.43548678,130.1222494,2.283362543,0.949788059,0.480347202,0.173133679,1.271708917,1.526718938,2.335998531,122.3045326,0.456654047,7.096076689,1.417058976,0.892967996,36.08542085,0.002231012,10.87912484,0.03343692,2.541125663,0.139076645,0.218933738,0.032397652,0.148951111,0.00678249,0.236824119,1.008698838,0.001466525,0.181872931,2.603039703,1.141415059,0.9236857
Wisconsin 55 X FL8735,8.494505495,13.40659341,19.67032967,11.52747253,21.21978022,4.033333333,4.513684211,0.36043956,7.335849057,11.33866667,2.397810619,0.08142573,18.11273071,0.022251764,0.653335585,3.056924693,0.683116318,0.05060567,0.056523427,0.364057282,4.735586817,5.93222763,10.10035028,0.888516314,4.865786702,0.008033697,35.44019652,0.285907238,0.298271085,6.242341377,0.018666234,0.036927753,3.133954793,0.063800435,0.002521815,0.92354411,0.070405536,0.565157188,0.014617317,0.019151085,0.202193741,0.904042182,9.693016606,55.48647602,1.1087285,0.387192597,0.02319477,0.118842409,0.811636567,0.525200608,2.298378872,57.17327134,0.217443583,0.704865371,0.679277895,0.704686791,50.89382826,0.005138828,7.35820353,0.02153406,0.423557046,0.10219115,0.102828171,0.011457594,0.065484098,0.004721568,0.311323738,0.675307307,0.002454425,0.12228513,1.284166212,0.578737256,0.361070371
"Wisconsin 55, chilled",11.14117647,18.69411765,10.81176471,10.21176471,21.65882353,4.266666667,3.453594771,0.26954955,14.22564103,16.60952381,1.28100471,0.924230809,20.92579441,0.069924444,5.12733903,3.634955347,0.618206083,0.23048535,0.152330412,0.054539278,5.913001004,12.31676241,6.727139028,0.647279561,1.953201311,0.034552555,39.98830734,0.113275883,0.352250827,3.836822686,0.02467906,0.553382982,6.49619774,0.11506902,0.003712113,0.70976489,0.125439147,0.634122247,0.146607112,0.037185227,0.070769026,0.591698385,44.84839245,13.63962637,1.539478896,1.515967996,0.154228896,0.22317528,1.952928213,0.187245098,3.447022708,19.49434991,0.213895473,18.78102786,1.250395157,0.176463326,6.98348729,0.013519798,13.73976397,0.082014912,0.40497604,0.125082786,0.146801066,0.002872346,0.032877766,0.018065514,0.489622518,0.556798331,0.020651134,0.254258103,7.227205613,0.980748012,0.79115829
Wisconsin 55,12.42682927,20,12.7195122,10.5,23.24390244,4.566666667,3.829553265,0.319125683,15.30666667,17.18888889,4.762289562,0.92464059,14.73634197,0.06250517,7.630353675,5.26495947,1.208619706,0.765841372,0.184555711,0.055768517,6.42241234,18.50538172,8.60109697,1.569906934,2.661126267,0.045184518,100.2431678,0.609932807,0.459911644,5.113504075,0.014803768,0.082569394,4.087149842,0.089299892,0.004210717,2.227427898,0.090174108,0.655300171,0.232734902,0.04786939,0.236352664,1.082739744,69.67384808,26.79225412,2.857912367,2.031161652,0.769490375,0.220063896,2.318879198,0.619865596,2.786388367,35.8103015,0.507405744,28.44749768,1.810574328,0.919283676,11.25912556,0.020750962,14.5900459,0.089333387,0.28024123,0.162777829,0.139397689,0.002943351,0.158180052,0.011559814,0.929961309,0.828217254,0.060706896,0.687582803,12.86355867,2.048612591,1.247292535
Wisconsin55xFD,11.35,14.38,7.44,12.19,18.94,4.133333333,3.048888889,0.307692308,13.90721622,14.61768707,1.454703643,2.467196195,2.996558952,0.090019451,5.903943395,4.221944349,0.505883924,0.239702765,0.166470434,0.099409192,3.510936667,12.72893514,7.975344183,0.829661207,2.830211626,2.840758335,21.76614629,0.248981488,0.307388974,3.276558545,0.015450154,0.548020134,4.528846672,0.075522373,0.003648069,3.007022284,0.106839891,0.658366285,0.382719718,0.034961657,0.109323016,0.848598255,83.38796047,33.12575866,2.203122481,1.304703817,0.742056606,0.233904976,2.022550007,1.447370426,1.306319737,60.08413504,0.541532586,41.92956448,1.337953157,0.106128015,2.962432264,0.01834488,2.635372587,0.082881096,1.291409841,0.316224966,0.244552201,0.002812449,0.407228743,0.010037098,0.416607676,0.482270904,0.010615164,0.402375965,10.86690195,1.245665325,1.142687599
Yellow Jelly Bean,19.09,19.64473684,9.118421053,10.42105263,26.47368421,6.533333333,4.30877193,0.212454212,21.13668078,23.77056209,2.030983647,1.235838381,14.23597577,0.035320946,1.978928506,1.661879448,0.820563879,0.123217183,0.019486222,0.024806511,17.53146954,8.387848707,4.52512977,0.134712194,3.887445416,0.49583904,36.65543003,0.196159477,0.080773452,3.259914143,0.009905826,0.054009899,0.11577483,0.016494597,0.002110375,1.962477638,0.032488793,2.545744257,0.728135861,0.011007489,0.008146894,0.429668703,28.50184035,31.81523133,0.659553612,0.579031854,0.075414651,0.007097184,0.02292402,0.074377508,3.985809413,41.69572836,0.075027478,9.939564769,0.551520118,0.020651472,14.57207968,0.004582602,23.42460067,0.106096079,0.112518536,0.089847379,0.212981327,0.001262341,0.200812764,0.002447614,0.043279343,0.350556168,0.002873595,0.156278851,0.912469583,0.740047315,1.253893318
Yellow Perfection,15.11,17,18.9625,10.3875,28.675,4.5,3.617021277,1.642490842,12.21988304,15.00121212,1.350888192,0.156886601,14.58484881,0.033442607,2.460529118,3.52368126,0.916110111,0.290270105,0.491044872,0.142334817,6.18011003,24.86344587,13.23097177,2.977284786,5.197367994,0.102867129,62.3811687,0.642330358,0.262309663,3.784988808,0.016674751,0.102763678,0.287306288,0.023810457,0.006452336,3.610574803,0.018169498,0.452753687,0.03439234,0.014955575,0.236036219,1.358388561,42.53843336,158.2334917,1.733025291,0.785689491,1.958502224,0.010801054,0.045564175,0.752034416,2.386690734,96.66128708,0.176400694,8.782073907,2.895795487,0.760720065,14.18696352,0.05266615,6.894470599,0.166819177,0.237488432,0.194246471,0.186701346,0.003619488,0.11502691,0.007504026,0.341204696,1.022969929,0.007497947,0.291005018,4.83413532,1.198821261,1.524536721
Zapotec,7.89,10.1025641,7.935897436,9.628205128,18.79487179,3.7,1.619243986,1.025641026,10.0045977,12.21818182,0.948262533,0.79909284,1.513531331,0.012361987,1.602637835,2.281130866,0.307321196,0.053109756,0.271734175,0.1394509,2.582685073,19.88036963,12.31572154,2.106648494,5.656501066,0.380948941,10.21754085,0.100551265,0.108949424,2.720776531,0.005681488,0.110652098,2.004873959,0.033081226,0.002522087,3.144875059,0.03934115,0.278846662,0.162605632,0.009414729,0.108817362,0.353432407,19.9782292,32.71769506,0.838488075,0.502518428,0.357922367,0.070252328,0.461218188,0.710101159,0.688110686,91.85384223,0.25934971,12.45533067,1.943637503,0.040846245,4.911964539,0.016273148,1.128054263,0.136937402,0.346043962,0.116880517,0.108402425,0.029075937,0.187790728,0.005839493,0.216730523,0.414085296,0.003531647,0.148386029,1.295761648,0.43581942,0.35030032
Zapotec,5.32,6.848484848,6.893939394,8.772727273,14.6969697,3.9,1.486956522,0.694505495,8.01025641,13.44444444,1.212773109,0.020388081,1.621313123,0.01649195,1.863444606,4.576440128,0.366696344,0.018214324,0.045782838,0.200246954,1.602724981,25.66906806,22.56441223,2.168895587,7.334286744,0.024210566,11.77891964,0.117354872,0.242084082,4.141387655,0.011623609,0.077796976,2.516213368,0.068831061,0.002686935,1.142578819,0.080018959,0.248181532,0.018427143,0.022243599,0.193222064,0.645026378,23.85940086,31.55968567,0.961505986,0.602008235,0.729016863,0.092921304,0.522906716,0.980232437,0.789210085,57.15276612,0.260331264,11.51779239,2.502542934,0.124127842,5.485395275,0.035816425,2.063041127,0.197687151,0.063908032,0.083236804,0.164024102,0.021850822,0.222569577,0.034141832,0.292375253,1.936387728,0.005200988,0.044012468,1.855631582,0.368573264,0.591209646
